timestamps,TP9,AF7,AF8,TP10,Marker0
341.972,-11.719,-84.961,-78.613,-15.137,0
341.985,-7.812,-73.242,-67.871,-9.277,0
341.989,-13.184,-59.082,-48.340,-24.414,0
341.993,-17.578,-52.734,-43.457,-30.762,0
341.997,-15.625,-62.012,-60.059,-25.879,0
342.001,-1.953,-67.383,-77.637,-23.438,0
342.005,2.930,-77.148,-67.871,-20.020,0
342.008,-13.672,-78.613,-64.453,-33.203,NaN
342.012,-19.043,-67.871,-53.711,-31.250,0
342.016,-19.531,-64.941,-52.734,-26.855,0
342.020,-18.555,-79.102,-63.965,-33.203,0
342.024,-21.484,-80.078,-62.500,-33.203,NaN
342.028,-22.949,-66.895,-58.105,-27.832,NaN
342.023,-13.672,-70.801,-60.547,-21.484,NaN
342.027,-11.719,-74.219,-74.219,-19.043,0
342.031,-13.184,-70.312,-71.289,-14.648,0
342.035,-10.254,-73.730,-61.035,-19.531,0
342.039,-5.371,-66.406,-58.594,-17.578,0
342.043,0.000,-60.547,-64.453,-4.883,NaN
342.046,8.789,-66.406,-68.848,0.488,0
342.050,10.254,-64.453,-60.547,6.348,0
342.054,8.789,-74.707,-57.617,4.395,0
342.058,16.602,-81.055,-57.617,2.441,0
342.062,14.648,-88.379,-56.641,6.836,0
342.066,0.977,-89.355,-64.941,-7.812,0
342.079,-10.742,-78.613,-76.172,-26.855,0
342.083,-12.695,-83.008,-85.449,-30.273,0
342.087,-8.301,-74.219,-76.172,-32.227,0
342.091,-17.090,-62.012,-62.988,-39.551,NaN
342.095,-24.414,-58.594,-67.383,-36.621,0
342.099,-24.414,-62.988,-79.102,-31.738,0
342.102,-28.320,-61.035,-82.031,-45.410,0
342.106,-30.762,-66.406,-67.383,-45.898,NaN
342.110,-31.250,-81.055,-58.105,-40.527,0
342.114,-29.785,-81.055,-57.129,-43.457,0
342.118,-26.855,-71.289,-65.430,-40.039,0
342.122,-21.484,-68.848,-81.055,-40.039,NaN
342.117,-19.531,-72.266,-84.473,-31.738,NaN
342.121,-25.391,-80.566,-75.684,-29.297,NaN
342.125,-28.809,-84.473,-79.590,-45.410,0
342.129,-24.902,-79.102,-88.867,-41.016,0
342.133,-22.461,-80.078,-72.266,-27.344,NaN
342.137,-19.043,-87.891,-53.223,-29.785,0
342.140,-21.973,-80.078,-48.340,-41.016,0
342.144,-24.414,-84.961,-46.875,-40.039,NaN
342.148,-17.578,-100.098,-62.500,-27.832,0
342.152,-13.672,-83.984,-67.383,-17.578,0
342.156,-14.160,-67.871,-67.383,-12.695,0
342.160,-13.184,-68.359,-72.754,-10.742,0
342.173,-13.184,-78.613,-61.523,-20.508,0
342.177,-14.648,-86.914,-58.594,-17.578,0
342.181,-12.695,-80.078,-57.617,-3.906,0
342.185,-13.672,-72.266,-60.059,-6.348,0
342.189,-6.836,-73.730,-60.547,-2.441,0
342.193,0.488,-65.430,-54.688,2.441,0
342.196,-9.766,-55.176,-64.453,-20.996,NaN
342.200,-16.602,-62.988,-80.566,-35.645,0
342.204,-20.996,-68.848,-82.031,-30.273,0
342.208,-19.531,-61.523,-65.430,-32.227,0
342.212,-19.043,-65.430,-60.059,-38.574,0
342.216,-25.391,-52.734,-74.707,-41.016,NaN
342.211,-22.949,-41.992,-84.473,-34.668,NaN
342.215,-26.367,-62.988,-68.848,-34.668,NaN
342.219,-22.949,-55.664,-55.176,-38.574,0
342.223,-19.043,-31.250,-60.547,-38.574,0
342.227,-23.926,-36.621,-65.918,-38.574,0
342.231,-30.273,-46.387,-74.707,-38.086,NaN
342.234,-29.785,-42.969,-68.848,-34.180,0
342.238,-24.414,-43.945,-58.594,-29.297,0
342.242,-25.391,-51.270,-58.594,-35.156,0
342.246,-26.855,-57.617,-60.547,-32.227,0
342.250,-24.902,-61.035,-67.383,-22.461,0
342.254,-16.602,-67.871,-72.754,-20.508,0
342.267,-16.602,-64.941,-75.684,-20.996,0
342.271,-21.484,-54.199,-71.289,-24.414,0
342.275,-25.879,-59.082,-56.641,-24.902,NaN
342.279,-25.879,-76.172,-43.945,-18.555,0
342.283,-20.996,-71.777,-50.781,-18.066,0
342.287,-20.996,-68.848,-52.734,-22.461,0
342.290,-21.973,-68.359,-54.199,-29.785,NaN
342.294,-20.996,-71.289,-59.570,-19.043,0
342.298,-17.090,-83.008,-46.875,-6.348,0
342.302,-18.555,-70.801,-54.199,-24.902,NaN
342.306,-28.809,-58.594,-65.918,-44.922,NaN
342.310,-33.691,-59.570,-56.641,-49.316,0
342.304,-23.438,-47.852,-60.547,-42.480,0
342.308,-24.414,-36.621,-62.988,-42.480,NaN
342.312,-27.832,-37.109,-59.082,-49.805,NaN
342.316,-25.391,-45.410,-56.641,-50.781,0
342.320,-30.273,-56.641,-54.688,-39.551,0
342.324,-40.039,-54.688,-50.293,-25.879,0
342.327,-47.363,-46.875,-58.105,-22.949,0
342.331,-43.945,-46.387,-69.336,-18.066,0
342.335,-41.992,-42.969,-66.895,-15.137,NaN
342.339,-41.016,-32.227,-57.617,-19.531,0
342.343,-38.086,-40.039,-57.617,-18.066,0
342.347,-33.203,-49.805,-75.195,-24.414,0
342.360,-25.879,-39.062,-74.707,-24.902,0
342.364,-21.484,-37.109,-63.965,-25.391,0
342.368,-19.531,-37.109,-57.617,-26.367,0
342.372,-16.602,-42.969,-57.129,-26.367,0
342.376,-17.090,-58.594,-62.500,-24.414,0
342.380,-20.020,-61.523,-59.570,-25.391,0
342.383,-23.926,-48.828,-59.570,-31.738,NaN
342.387,-21.973,-34.668,-53.711,-18.555,0
342.391,-15.625,-31.250,-45.898,-10.254,0
342.395,-17.578,-36.621,-58.105,-20.020,0
342.399,-13.672,-41.992,-61.035,-21.484,0
342.403,-4.395,-50.293,-49.805,-15.137,NaN
342.398,-7.812,-55.664,-47.363,-5.371,NaN
342.402,-13.184,-37.109,-45.410,-4.883,NaN
342.406,-13.184,-23.926,-37.109,-14.160,0
342.410,-16.602,-38.086,-30.762,-27.832,0
342.414,-20.020,-51.270,-24.414,-18.066,NaN
342.418,-2.930,-41.992,-30.762,-0.977,0
342.421,-13.184,-26.855,-43.457,-20.020,0
342.425,-37.109,-25.879,-50.293,-40.039,0
342.429,-31.738,-33.691,-44.434,-32.715,0
342.433,-28.320,-28.809,-44.922,-30.273,NaN
342.437,-25.391,-31.250,-63.477,-36.621,0
342.441,-41.992,-37.598,-70.801,-52.734,0
342.454,-58.105,-39.551,-71.289,-64.453,0
342.458,-56.641,-55.664,-70.312,-63.477,NaN
342.462,-59.082,-62.988,-66.406,-62.012,0
342.466,-54.688,-59.570,-63.965,-57.617,0
342.470,-52.734,-47.852,-50.293,-57.129,NaN
342.474,-62.500,-38.086,-41.992,-69.824,0
342.477,-59.082,-30.762,-50.781,-70.312,0
342.481,-53.223,-16.602,-53.223,-56.152,0
342.485,-59.082,-18.555,-37.598,-55.664,NaN
342.489,-53.711,-32.715,-28.809,-60.059,0
342.493,-42.480,-41.504,-32.227,-52.734,0
342.497,-41.992,-56.152,-42.480,-50.781,0
342.492,-36.133,-52.734,-48.828,-41.016,NaN
342.496,-24.414,-34.180,-50.293,-33.691,NaN
342.500,-17.090,-29.785,-52.734,-30.273,0
342.504,-20.996,-34.668,-58.105,-29.785,NaN
342.508,-22.949,-38.574,-60.059,-22.949,0
342.512,-14.160,-39.062,-48.340,-16.113,0
342.515,-10.742,-43.457,-31.738,-27.344,0
342.519,-18.555,-37.598,-26.367,-32.715,0
342.523,-21.484,-30.273,-19.531,-27.832,NaN
342.527,-17.578,-41.992,-17.578,-22.461,0
342.531,-18.555,-50.293,-33.691,-20.508,0
342.535,-15.625,-44.922,-44.922,-22.949,0
342.548,-7.324,-43.945,-41.504,-18.555,0
342.552,-6.348,-42.969,-41.016,-21.973,NaN
342.556,-3.418,-39.551,-39.062,-24.414,0
342.560,-1.953,-45.410,-32.227,-18.066,0
342.564,-10.254,-57.129,-35.156,-20.020,0
342.568,-13.184,-55.176,-30.762,-20.996,0
342.571,-9.277,-41.992,-20.996,-21.484,0
342.575,-16.602,-41.016,-18.555,-25.391,NaN
342.579,-15.137,-48.828,-23.926,-21.973,0
342.583,-11.719,-46.875,-18.066,-24.414,0
342.587,-16.602,-42.480,-11.719,-27.832,0
342.591,-12.207,-45.898,-24.414,-19.531,NaN
342.585,-4.883,-54.199,-36.621,-6.348,NaN
342.589,-1.953,-54.199,-29.297,-2.441,NaN
342.593,-0.977,-49.316,-13.184,-8.789,0
342.597,-4.883,-39.551,-19.531,-4.395,0
342.601,-10.254,-25.879,-29.785,-4.883,NaN
342.605,-5.371,-26.855,-27.832,-8.301,0
342.608,2.441,-29.785,-24.414,-7.812,0
342.612,-2.441,-27.344,-17.090,-10.254,0
342.616,0.000,-40.527,0.000,1.953,0
342.620,22.461,-54.688,0.488,30.273,0
342.624,14.160,-33.203,-15.137,17.578,NaN
342.628,-14.648,-10.254,-17.578,-25.391,0
342.625,-8.789,-2.930,-22.461,-23.926,NaN
342.629,-4.883,-3.906,-27.832,-14.160,NaN
342.633,-4.883,-8.301,-27.832,-20.996,0
342.637,-3.418,-8.789,-29.785,-42.480,0
342.641,-9.766,-12.695,-35.156,-50.293,NaN
342.645,-20.996,-5.859,-42.480,-47.363,0
342.648,-26.855,-1.465,-49.805,-55.176,NaN
342.652,-39.062,-4.883,-51.270,-74.219,0
342.656,-52.734,3.418,-49.805,-89.355,0
342.660,-52.246,11.230,-59.082,-89.355,0
342.664,-57.617,10.254,-64.941,-92.773,NaN
342.668,-52.246,4.883,-54.199,-89.844,0
342.680,-45.898,5.859,-37.598,-85.449,0
342.684,-37.598,8.301,-30.762,-80.566,0
342.688,-31.738,16.113,-45.410,-72.266,0
342.692,-23.438,24.902,-63.477,-67.383,NaN
342.696,-15.625,32.715,-62.988,-63.965,0
342.700,-23.926,40.039,-50.293,-53.711,0
342.703,-18.066,34.180,-46.875,-54.199,0
342.707,-17.090,9.766,-43.945,-62.500,0
342.711,-16.602,-12.695,-40.039,-59.082,0
342.715,-13.184,-1.465,-40.527,-55.664,0
342.719,-5.859,3.418,-43.457,-46.387,NaN
342.723,-1.953,-13.672,-42.969,-36.133,0
342.735,-3.418,-4.395,-34.180,-30.762,0
342.739,11.719,25.879,-31.738,-28.320,NaN
342.743,10.742,21.484,-42.480,-22.461,0
342.747,-3.418,-3.906,-39.551,-22.949,0
342.751,-9.766,-9.277,-30.273,-31.250,0
342.755,-0.488,-8.301,-26.855,-27.832,0
342.758,6.836,-8.789,-39.551,-20.508,NaN
342.762,4.883,-8.301,-43.457,-7.812,0
342.766,0.488,-16.602,-33.203,-4.883,0
342.770,-1.953,-21.484,-44.922,-12.207,0
342.774,-1.465,-16.602,-58.105,-14.648,NaN
342.778,-4.395,-12.207,-36.133,-12.695,NaN
342.773,-5.371,-16.113,-16.113,-16.113,NaN
342.777,1.465,-23.926,-17.090,-16.113,0
342.781,-5.371,-28.809,-27.832,-18.066,0
342.785,-20.508,-28.809,-33.203,-28.809,0
342.789,-12.207,-16.113,-28.320,-22.949,0
342.793,-16.602,-7.324,-33.203,-29.297,0
342.796,-26.367,-16.602,-27.832,-39.551,NaN
342.800,-19.043,-20.020,-20.020,-31.250,0
342.804,-13.184,-21.973,-21.973,-27.832,0
342.808,-13.672,-27.832,-18.066,-30.273,0
342.812,-6.348,-18.555,-26.367,-23.926,0
342.816,-7.812,-18.555,-43.457,-24.902,0
342.829,-6.836,-34.668,-40.039,-29.785,0
342.833,-1.465,-46.875,-23.438,-26.855,0
342.837,-9.766,-40.527,-21.484,-18.555,NaN
342.841,-3.418,-27.832,-18.555,-13.672,0
342.845,-1.465,-9.766,-18.066,-14.160,0
342.849,-7.812,-1.465,-22.949,-17.090,0
342.852,-7.324,-6.836,-24.902,-13.672,0
342.856,-7.324,-12.207,-22.461,-6.348,NaN
342.860,-4.883,-21.484,-21.973,-11.230,0
342.864,-3.906,-20.996,-19.531,-19.043,0
342.868,-12.207,-30.273,-18.555,-21.484,0
342.872,-21.484,-39.551,-18.555,-16.602,NaN
342.867,-14.160,-36.621,-28.809,-11.719,NaN
342.871,-5.371,-25.391,-32.227,-10.254,NaN
342.875,-7.324,-27.344,-8.789,-9.277,0
342.879,-11.719,-41.504,-4.395,-14.648,0
342.883,-4.395,-34.668,-8.789,-13.672,0
342.887,-3.906,-26.367,-3.418,-4.883,0
342.890,-6.348,-16.113,-9.277,-3.906,NaN
342.894,-12.695,-6.836,-23.926,-14.648,0
342.898,-20.508,-20.508,-28.809,-16.113,0
342.902,-20.020,-32.227,-29.297,-11.719,0
342.906,-18.555,-24.414,-23.438,-10.254,0
342.910,-20.508,-17.578,-11.230,-15.625,0
342.923,-20.508,-17.578,-10.742,-25.391,0
342.927,-15.625,-25.391,-7.324,-29.785,0
342.931,-13.672,-41.016,-8.789,-29.297,0
342.935,-18.555,-38.086,-19.043,-24.902,0
342.939,-30.273,-19.043,-22.949,-27.832,0
342.943,-29.785,-21.973,-19.043,-37.598,NaN
342.946,-23.926,-30.762,-18.066,-40.039,0
342.950,-20.996,-26.855,-23.438,-36.621,0
342.954,-27.832,-6.348,-28.320,-38.086,0
342.958,-22.461,3.906,-24.902,-34.668,NaN
342.962,-5.371,-1.465,-19.043,-13.184,NaN
342.966,-29.785,-7.324,-7.324,-21.484,NaN
342.961,-55.664,-14.648,0.977,-44.434,0
342.965,-42.969,-20.508,8.789,-39.551,0
342.969,-27.344,-27.344,2.930,-29.297,0
342.973,-25.879,-31.250,-12.207,-33.203,0
342.977,-41.992,-36.621,-9.277,-37.109,NaN
342.981,-44.922,-53.223,-2.441,-34.668,0
342.984,-41.016,-49.316,-8.301,-37.109,0
342.988,-42.969,-41.504,-16.602,-33.691,0
342.992,-47.363,-40.039,-21.973,-34.180,0
342.996,-44.434,-29.297,-18.066,-31.250,0
343.000,-35.645,-33.691,-8.301,-22.949,NaN
343.004,-36.621,-34.668,-4.883,-28.320,0
343.016,-34.180,-32.715,-9.766,-31.738,0
343.020,-27.832,-33.203,-14.648,-33.691,0
343.024,-20.508,-22.949,-19.043,-33.203,0
343.028,-20.996,-21.484,-23.438,-38.086,NaN
343.032,-25.879,-16.602,-16.602,-34.180,0
343.036,-23.926,-15.625,0.977,-19.043,0
343.039,-27.832,-16.602,5.859,-27.832,0
343.043,-38.086,-12.207,-4.883,-27.344,NaN
343.047,-40.039,-11.719,-10.254,-19.043,0
343.051,-41.504,-16.602,-9.277,-30.273,0
343.055,-38.086,-15.137,-11.230,-33.691,0
343.059,-38.574,-14.648,-8.301,-34.180,NaN
343.054,-31.250,-18.066,-9.277,-34.180,NaN
343.058,-23.438,-12.695,-20.996,-37.109,NaN
343.062,-23.438,-2.441,-30.762,-39.062,0
343.066,-26.367,-19.043,-18.066,-26.855,0
343.070,-35.156,-34.180,8.301,-20.996,0
343.074,-37.598,-22.461,5.859,-33.691,NaN
343.077,-37.598,-19.531,-6.348,-44.434,0
343.081,-33.203,-11.719,-6.348,-39.062,0
343.085,-32.715,-2.441,-8.301,-40.039,0
343.089,-38.574,-12.207,-14.648,-43.945,0
343.093,-41.016,-13.184,-24.902,-38.574,0
343.097,-40.527,2.930,-18.555,-38.086,NaN
343.093,-36.621,7.812,5.371,-30.273,NaN
343.097,-25.391,-1.953,1.465,-22.949,NaN
343.101,-20.996,-26.367,-17.578,-19.043,0
343.105,-25.879,-26.367,-11.719,-19.043,0
343.109,-32.227,-19.043,-3.418,-22.949,0
343.113,-36.133,-20.508,-3.418,-26.367,0
343.116,-32.227,-0.977,-8.789,-28.320,0
343.120,-20.508,5.371,-25.391,-10.254,NaN
343.124,-26.367,-3.418,-25.879,-8.301,0
343.128,-56.152,-2.441,-18.555,-46.875,0
343.132,-64.453,-2.930,-14.648,-55.176,0
343.136,-55.176,-5.859,-13.672,-46.387,0
343.149,-57.129,-13.184,-17.090,-46.875,0
343.153,-61.523,-21.484,-10.742,-43.945,0
343.157,-63.965,-24.414,-11.719,-38.086,0
343.161,-63.477,-31.738,-15.625,-43.457,0
343.165,-54.688,-39.551,-3.906,-41.016,NaN
343.169,-44.434,-47.363,1.953,-32.227,0
343.172,-38.574,-50.293,-3.906,-35.645,0
343.176,-34.668,-38.574,-8.301,-38.574,0
343.180,-36.133,-22.949,-13.672,-42.480,0
343.184,-37.109,-22.461,-19.531,-40.039,NaN
343.188,-38.086,-33.203,-33.691,-33.691,0
343.192,-36.133,-53.223,-43.457,-34.180,0
343.204,-44.434,-44.434,-31.250,-36.133,0
343.208,-47.852,-15.137,-22.461,-42.480,0
343.212,-40.527,-6.348,-22.461,-41.992,0
343.216,-30.762,-9.766,-18.066,-33.691,NaN
343.220,-22.461,-17.578,-6.836,-28.320,0
343.224,-20.020,-23.926,-2.441,-32.227,0
343.227,-22.461,-20.020,-3.418,-25.879,NaN
343.231,-29.297,-24.414,-11.230,-20.996,0
343.235,-22.461,-31.738,-18.066,-20.508,0
343.239,-8.789,-16.602,-15.625,-22.949,0
343.243,-8.301,-8.301,-15.625,-22.461,0
343.247,-17.090,-11.230,-10.742,-24.414,NaN
343.242,-28.320,-19.043,-4.883,-25.879,NaN
343.246,-22.461,-26.855,-1.953,-20.508,NaN
343.250,-15.137,-22.949,-1.953,-7.324,0
343.254,-23.926,-21.973,-5.859,-4.395,0
343.258,-22.461,-20.020,-7.324,-8.789,0
343.262,-15.625,-26.855,-15.137,-5.859,0
343.265,-13.184,-27.344,-22.949,-3.906,NaN
343.269,-11.230,-6.836,-12.695,-7.324,0
343.273,-7.812,-19.043,6.836,-13.672,0
343.277,-8.789,-26.855,15.625,-12.695,0
343.281,-12.695,-2.930,8.301,-2.930,0
343.285,-14.648,-1.465,-6.348,-7.812,0
343.298,-12.695,-12.207,-7.812,-13.672,0
343.302,-15.137,-12.695,-0.488,-9.277,0
343.306,-13.672,-18.066,2.441,-4.395,0
343.310,-9.766,-24.414,4.883,-4.883,0
343.314,-11.719,-22.949,-0.488,-14.648,NaN
343.318,-6.836,-28.809,-17.090,-14.648,0
343.321,-8.301,-33.203,-24.414,-17.090,0
343.325,-17.578,-20.996,-2.441,-19.531,0
343.329,-24.902,-17.090,11.230,-20.020,0
343.333,-24.414,-12.695,-2.441,-31.738,NaN
343.337,-10.254,-4.883,-7.324,-29.297,NaN
343.341,-19.531,-3.418,-6.836,-30.762,NaN
343.336,-30.762,0.488,-0.488,-27.344,0
343.340,-23.926,4.395,9.766,-21.973,0
343.344,-17.578,-24.902,-1.465,-22.461,0
343.348,-12.695,-59.082,-9.277,-24.414,NaN
343.352,-11.719,-24.414,-11.230,-29.297,0
343.356,-16.602,9.277,-8.789,-28.320,0
343.359,-25.391,3.418,3.906,-31.738,0
343.363,-28.320,-5.371,3.906,-35.645,0
343.367,-24.414,-6.348,-4.883,-30.762,0
343.371,-19.531,-14.160,3.906,-23.438,NaN
343.375,-15.137,-27.344,5.371,-19.531,0
343.379,-8.789,-11.230,-15.137,-23.438,0
343.392,-8.789,-6.836,-8.789,-16.113,0
343.396,-16.113,-20.020,-1.953,-19.531,0
343.400,-14.160,-24.414,0.000,-23.438,0
343.404,-16.602,-16.602,0.977,-24.902,NaN
343.408,-21.973,-0.488,-11.230,-30.273,0
343.412,-15.137,-0.488,-15.137,-25.879,NaN
343.415,-14.648,-11.719,-8.789,-30.273,0
343.419,-22.461,-11.719,-2.441,-25.879,0
343.423,-24.414,-16.113,-3.418,-15.625,NaN
343.427,-23.926,-18.555,-4.395,-23.438,0
343.431,-26.855,-16.602,-2.930,-24.414,0
343.435,-26.855,-24.414,-9.766,-29.297,0
343.429,-14.160,-37.109,-8.789,-19.531,NaN
343.433,-18.066,-29.297,-17.090,-13.672,NaN
343.437,-29.297,-7.324,-27.344,-21.973,NaN
343.441,-19.043,-7.812,-14.160,-20.996,0
343.445,-18.555,-14.160,-2.930,-24.414,0
343.449,-26.855,-5.371,-6.348,-24.902,0
343.452,-29.785,2.441,-11.719,-21.973,0
343.456,-28.320,-2.930,-16.113,-22.949,NaN
343.460,-24.414,-14.160,-6.836,-32.227,0
343.464,-27.344,-27.832,1.465,-31.250,0
343.468,-38.086,-27.344,-3.418,-26.367,0
343.472,-38.086,-11.230,-0.977,-29.785,0
343.486,-37.598,-4.395,-0.488,-23.438,0
343.490,-33.691,-13.672,-6.348,-22.949,NaN
343.494,-20.508,-24.902,-8.301,-21.484,0
343.498,-20.996,-18.555,-10.254,-19.043,0
343.502,-35.645,-1.465,-15.625,-30.273,0
343.506,-38.574,1.953,-14.160,-27.344,0
343.509,-35.156,-8.789,-20.508,-23.438,NaN
343.513,-40.039,-22.461,-27.832,-22.461,0
343.517,-48.340,-25.391,-18.555,-21.484,0
343.521,-44.434,-40.527,-10.254,-22.949,0
343.525,-22.461,-45.898,-8.301,-15.625,NaN
343.529,-38.086,-7.812,-5.371,-29.785,NaN
343.523,-47.852,1.465,-6.348,-42.480,NaN
343.527,-15.625,-2.930,-12.207,-36.621,0
343.531,-8.301,4.395,-19.043,-32.715,0
343.535,-8.301,3.906,-22.949,-19.043,0
343.539,2.930,-2.441,-27.832,-10.742,NaN
343.543,6.836,-7.812,-40.039,-15.625,0
343.546,9.277,2.441,-43.457,-10.742,0
343.550,6.348,13.184,-43.457,-11.230,0
343.554,7.812,7.812,-49.805,-9.277,0
343.558,12.207,8.789,-51.270,-1.953,NaN
343.562,13.184,9.277,-46.875,1.465,NaN
343.566,7.812,2.441,-44.922,-10.742,NaN
343.562,5.859,2.441,-46.387,-11.719,0
343.566,0.488,-10.254,-46.387,-9.766,0
343.570,-7.324,-27.344,-53.711,-17.578,0
343.574,-4.883,-22.461,-49.316,-10.742,0
343.578,-1.953,-5.859,-26.855,-13.672,NaN
343.582,-8.301,8.789,-15.625,-20.508,0
343.585,-16.602,-7.324,-12.207,-20.508,0
343.589,-18.066,-20.996,-7.812,-10.742,NaN
343.593,-16.113,-1.465,-9.277,-4.883,0
343.597,-10.742,7.812,-14.160,-8.789,0
343.601,-3.906,12.207,-16.602,-9.277,NaN
343.605,-2.441,12.207,-23.438,-9.766,0
343.616,-10.254,6.348,-26.367,-6.836,0
343.620,-12.207,9.766,-16.602,-2.930,0
343.624,-10.742,4.883,-14.648,-11.719,0
343.628,-11.719,-2.441,-25.879,-16.113,0
343.632,-17.578,6.348,-27.832,-7.324,0
343.636,-26.855,2.930,-18.555,-9.277,NaN
343.639,-25.391,-6.348,-9.766,-19.043,0
343.643,-9.766,-12.695,-2.930,-13.672,0
343.647,-9.766,-19.531,-6.348,-7.812,0
343.651,-17.578,3.906,-12.695,-13.184,0
343.655,-24.414,19.043,-18.066,-23.438,NaN
343.659,-31.738,12.695,-17.090,-30.273,0
343.673,-26.855,13.184,-11.719,-22.949,0
343.677,-17.090,12.695,-13.672,-15.625,0
343.681,-26.367,1.465,-16.113,-17.090,0
343.685,-40.527,-13.184,-17.090,-26.855,NaN
343.689,-46.387,-13.672,-19.531,-35.645,0
343.693,-41.504,-13.184,-24.902,-33.203,0
343.696,-35.156,-8.789,-36.621,-29.785,0
343.700,-33.203,-5.859,-31.738,-29.785,NaN
343.704,-29.785,-13.672,-13.184,-23.926,0
343.708,-36.133,-13.184,-4.883,-20.020,0
343.712,-34.668,-19.043,0.488,-20.020,0
343.716,-26.855,-5.859,-6.836,-29.785,NaN
343.710,-28.320,9.766,-13.672,-36.133,NaN
343.714,-28.320,7.812,-7.812,-30.762,NaN
343.718,-28.809,-2.930,-6.836,-25.879,0
343.722,-12.695,-4.395,-6.836,-20.996,0
343.726,-4.883,-2.441,-17.578,-26.367,0
343.730,-11.230,2.930,-40.039,-33.691,0
343.733,-8.301,9.277,-45.898,-18.555,NaN
343.737,-4.883,-12.695,-29.297,-9.766,0
343.741,-2.441,-18.555,-8.789,-17.090,0
343.745,-19.531,-8.301,-6.836,-20.508,0
343.749,-33.691,0.000,-9.277,-8.789,0
343.753,-28.320,6.348,-9.277,-1.465,0
343.766,-22.949,-4.883,-17.090,-0.488,0
343.770,-26.855,0.488,-20.508,-6.836,0
343.774,-29.297,8.301,-12.207,-17.578,0
343.778,-25.879,0.000,-11.230,-18.066,NaN
343.782,-14.648,-1.953,-16.602,-11.230,0
343.786,-12.207,-0.488,-16.602,-16.602,0
343.789,-19.043,8.301,-16.113,-30.273,0
343.793,-8.301,14.160,-15.137,-10.742,NaN
343.797,-10.742,-9.277,-12.207,-0.977,0
343.801,-31.250,-17.578,-8.301,-23.438,NaN
343.805,-44.434,-13.672,-16.113,-30.762,NaN
343.809,-40.039,-20.020,-27.832,-19.531,0
343.805,-32.227,-22.461,-21.973,-10.742,0
343.809,-34.180,-22.949,-17.090,-20.996,NaN
343.813,-40.527,-22.461,-18.555,-28.320,NaN
343.817,-34.668,-18.555,-21.973,-22.949,0
343.821,-22.949,-20.020,-34.180,-17.090,0
343.825,-19.043,-27.832,-36.621,-13.672,0
343.828,-13.184,-35.156,-29.785,-17.578,0
343.832,-15.625,-15.137,-29.785,-18.555,NaN
343.836,-15.137,10.254,-15.625,-16.113,0
343.840,-19.043,13.184,-13.184,-14.648,0
343.844,-36.621,8.789,-24.414,-17.090,0
343.848,-32.227,4.395,-17.578,-23.438,0
343.861,-22.949,-0.977,-4.395,-24.414,0
343.865,-27.344,-21.973,-5.371,-26.367,NaN
343.869,-21.973,-26.855,-13.672,-17.090,0
343.873,-17.578,-8.301,-19.043,-16.113,0
343.877,-20.508,-4.395,-24.414,-23.926,0
343.881,-25.391,-12.695,-20.508,-20.020,NaN
343.884,-18.555,-6.836,-14.648,-18.555,0
343.888,-20.020,-4.395,-17.578,-12.207,0
343.892,-26.855,-18.555,-18.066,-10.254,0
343.896,-20.508,-36.621,-14.160,-12.207,0
343.900,-26.367,-42.480,-18.555,-14.648,NaN
343.904,-37.109,-2.441,-22.461,-17.578,NaN
343.898,-35.645,19.043,-23.926,-18.066,NaN
343.902,-36.621,5.371,-19.531,-17.090,0
343.906,-29.297,-10.254,-4.883,-16.602,0
343.910,-28.809,-12.207,1.465,-28.320,NaN
343.914,-41.992,-5.371,-3.906,-34.668,0
343.918,-42.480,-12.207,-19.043,-36.621,0
343.921,-43.457,-12.695,-21.484,-41.016,0
343.925,-39.551,-12.207,-16.113,-41.504,NaN
343.929,-26.367,-24.414,-25.879,-33.691,0
343.933,-17.578,-28.809,-26.855,-21.973,0
343.937,-17.090,-15.137,-20.996,-11.719,0
343.941,-21.973,-7.324,-18.066,-15.625,0
343.954,-28.809,-6.836,-9.766,-24.414,0
343.958,-20.020,-4.883,-21.973,-21.484,0
343.962,-0.977,-19.043,-30.762,-5.859,NaN
343.966,-3.906,-25.391,-14.160,-0.488,0
343.970,-27.832,-11.230,-15.137,-32.715,NaN
343.974,-29.785,-3.906,-25.879,-48.340,0
343.977,-17.578,-5.859,-17.578,-27.344,0
343.981,-20.020,-12.695,-12.695,-16.113,NaN
343.985,-26.855,-18.066,-15.137,-20.996,0
343.989,-20.996,-22.461,0.488,-25.391,0
343.993,-22.949,-26.855,-0.977,-21.484,NaN
343.997,-35.645,-32.227,-15.137,-18.066,NaN
343.992,-41.016,-40.039,1.953,-13.672,NaN
343.996,-40.039,-43.457,10.742,-26.367,0
344.000,-32.227,-40.039,9.277,-35.156,0
344.004,-24.414,-44.434,6.348,-22.949,0
344.008,-25.391,-39.062,-4.883,-20.996,NaN
344.012,-26.367,-14.160,-15.137,-27.344,0
344.015,-29.297,-10.254,-4.883,-29.785,0
344.019,-25.391,-20.508,3.418,-24.902,0
344.023,-22.461,-12.695,-7.812,-25.879,0
344.027,-23.926,4.395,-13.184,-26.855,NaN
344.031,-23.438,5.859,-18.066,-23.926,NaN
344.035,-29.297,-16.602,-13.184,-30.762,NaN
344.030,-30.762,-32.227,0.977,-33.691,0
344.034,-30.273,-14.648,4.395,-34.180,0
