timestamps,TP9,AF7,AF8,TP10,Marker0
147.978,-50.293,-32.715,-35.645,-38.574,NaN
147.982,-43.457,-33.203,-40.527,-50.293,0
147.985,-37.109,-29.297,-37.598,-32.227,0
147.989,-29.297,-39.062,-33.203,-22.461,0
147.993,-30.273,-45.898,-39.062,-42.969,0
147.997,-37.598,-34.668,-35.156,-32.227,0
148.001,-39.551,-25.391,-27.344,-36.133,NaN
148.005,-30.273,-25.391,-30.762,-42.969,0
148.007,-21.484,-27.344,-29.297,-38.574,0
148.011,-17.090,-33.203,-27.832,-45.898,NaN
148.015,-18.555,-30.762,-33.203,-46.387,0
148.019,-36.621,-32.227,-33.203,-46.875,0
148.023,-50.781,-35.156,-34.668,-43.457,0
148.027,-44.922,-36.621,-36.621,-37.109,0
148.030,-42.480,-34.180,-35.645,-40.039,NaN
148.034,-39.062,-29.297,-32.715,-56.641,0
148.038,-29.785,-31.738,-33.203,-50.293,0
148.042,-33.691,-38.574,-33.691,-34.668,0
148.046,-47.363,-41.504,-30.273,-37.109,0
148.050,-41.016,-31.250,-32.227,-37.109,0
148.068,-36.133,-24.902,-33.203,-35.645,0
148.072,-35.156,-26.367,-28.320,-36.621,0
148.076,-38.086,-32.227,-30.762,-42.969,0
148.080,-43.457,-25.391,-31.250,-46.387,0
148.084,-39.551,-17.090,-27.832,-48.340,NaN
148.088,-32.715,-18.555,-25.879,-38.574,0
148.091,-26.855,-24.414,-23.926,-35.156,0
148.095,-32.227,-31.250,-22.461,-41.016,0
148.099,-35.156,-32.715,-22.461,-34.180,0
148.103,-40.527,-31.738,-28.320,-45.410,NaN
148.107,-41.504,-31.250,-32.715,-51.270,0
148.111,-26.855,-29.297,-28.320,-34.668,0
148.111,-26.855,-30.762,-24.414,-25.391,NaN
148.115,-34.180,-26.855,-36.621,-32.227,0
148.119,-36.621,-30.273,-55.176,-38.086,0
148.123,-34.180,-37.109,-41.992,-38.574,NaN
148.127,-32.715,-31.250,-13.184,-34.180,0
148.131,-41.504,-34.180,-11.719,-42.480,0
148.134,-37.598,-25.391,-14.160,-48.340,0
148.138,-38.086,-20.996,-8.789,-39.551,0
148.142,-40.527,-35.156,-15.625,-37.598,NaN
148.146,-32.227,-26.855,-25.879,-39.551,0
148.150,-37.598,-27.344,-30.762,-53.223,NaN
148.154,-31.738,-33.691,-26.855,-47.363,0
148.157,-33.203,-20.020,-33.203,-40.527,0
148.161,-39.551,-21.973,-42.969,-44.434,0
148.165,-39.062,-28.320,-42.969,-41.992,NaN
148.169,-34.668,-29.785,-35.156,-39.062,0
148.173,-40.039,-35.156,-32.715,-46.875,0
148.177,-20.020,-29.785,-39.551,-26.855,0
148.180,14.160,-21.484,-42.969,-3.906,0
148.184,-13.672,-33.691,-32.715,-31.250,NaN
148.188,-47.363,-36.621,-13.672,-50.293,0
148.192,-66.406,-33.691,-10.254,-61.035,0
148.196,-83.496,-43.945,-19.043,-72.754,0
148.200,-79.590,-42.969,-11.230,-68.848,NaN
148.202,-87.891,-31.738,3.418,-91.797,0
148.206,-104.980,-38.574,7.324,-100.586,0
148.210,-116.699,-52.734,-2.930,-90.332,0
148.214,-116.211,-57.129,-16.602,-90.332,0
148.218,-108.398,-58.105,-16.602,-86.914,NaN
148.222,-120.117,-45.410,-0.488,-92.285,0
148.225,-129.883,-41.992,1.465,-104.004,0
148.229,-125.977,-42.969,-2.441,-101.562,0
148.233,-123.535,-40.039,-6.836,-106.445,NaN
148.237,-125.488,-56.641,-13.184,-109.863,0
148.241,-109.375,-79.590,-12.207,-87.891,0
148.245,-92.285,-85.449,-7.324,-65.430,0
148.247,-92.773,-60.547,-7.812,-65.918,NaN
148.251,-91.797,-18.066,-16.602,-68.359,0
148.255,-84.473,-15.137,-21.484,-62.500,0
148.259,-81.055,-41.992,-28.320,-75.684,NaN
148.263,-76.660,-43.457,-33.691,-71.289,0
148.267,-73.242,-33.691,-23.438,-58.105,0
148.270,-71.289,-31.738,-7.812,-59.082,0
148.274,-68.359,-39.551,-8.789,-58.594,0
148.278,-58.105,-45.898,-30.273,-60.547,0
148.282,-46.875,-42.969,-26.367,-53.223,NaN
148.286,-44.434,-41.016,-2.930,-36.621,0
148.290,-54.199,-45.410,0.977,-44.922,0
148.293,-63.965,-47.852,-6.348,-57.617,NaN
148.297,-45.410,-44.922,0.488,-39.062,0
148.301,-38.086,-44.434,-5.859,-29.785,0
148.305,-35.156,-44.922,-12.207,-40.039,0
148.309,-35.645,-56.641,-15.137,-49.316,NaN
148.313,-46.875,-51.758,-21.973,-48.828,0
148.316,-46.387,-40.039,-32.227,-52.246,0
148.320,-21.973,-32.227,-30.273,-38.574,NaN
148.324,-16.113,-37.109,-21.484,-38.086,0
148.328,-33.691,-36.621,-27.344,-32.227,0
148.332,-34.668,-21.484,-29.785,-27.344,NaN
148.336,-39.062,-26.855,-27.344,-27.344,0
148.336,-39.551,-38.574,-34.180,-27.832,NaN
148.340,-26.855,-40.039,-27.832,-26.855,0
148.344,-27.344,-35.645,-22.461,-21.973,NaN
148.348,-30.273,-32.227,-22.949,-21.973,0
148.352,-20.508,-35.645,-14.160,-1.953,0
148.356,-26.367,-52.246,-19.531,-11.719,0
148.359,-30.273,-59.570,-29.297,-23.926,NaN
148.363,-27.344,-46.875,-37.598,-26.367,0
148.367,-26.367,-41.016,-41.504,-20.508,0
148.371,-22.461,-42.969,-31.250,-13.672,0
148.375,-16.113,-34.180,-23.926,-14.648,0
148.379,-23.438,-37.109,-25.879,-16.602,0
148.382,-27.344,-37.598,-22.461,-11.230,NaN
148.386,-23.438,-20.996,-14.648,-17.578,0
148.390,-36.621,-25.879,-24.902,-30.762,0
148.394,-34.668,-43.945,-32.715,-30.273,0
148.398,-29.297,-46.387,-29.785,-28.320,0
148.402,-31.738,-33.203,-20.508,-24.414,0
148.405,-28.809,-20.996,-10.742,-16.602,NaN
148.409,-35.156,-28.320,-14.648,-24.902,0
148.413,-45.410,-34.668,-23.926,-43.945,0
148.417,-38.086,-26.367,-27.344,-43.457,0
148.421,-30.762,-37.598,-23.926,-26.367,0
148.425,-26.367,-53.223,-25.391,-18.555,0
148.441,-4.883,-31.738,-28.809,-4.883,0
148.445,-12.695,-16.113,-30.762,-18.066,0
148.449,-42.969,-31.738,-34.668,-42.480,NaN
148.453,-59.570,-39.551,-30.762,-53.711,0
148.457,-70.312,-39.062,-29.297,-61.035,0
148.461,-67.871,-37.598,-33.691,-66.895,0
148.464,-68.359,-32.715,-39.551,-72.266,0
148.468,-77.637,-34.668,-39.062,-72.754,NaN
148.472,-67.383,-34.668,-33.691,-61.523,0
148.476,-53.223,-33.691,-28.809,-51.758,0
148.480,-57.129,-30.273,-24.902,-61.523,0
148.484,-57.617,-29.297,-21.973,-58.594,NaN
148.486,-43.945,-35.645,-21.484,-55.176,0
148.490,-41.016,-41.016,-28.809,-58.105,0
148.494,-44.434,-29.297,-41.504,-58.105,NaN
148.498,-47.852,-29.297,-46.387,-45.898,0
148.502,-55.176,-35.645,-42.480,-46.387,0
148.506,-49.805,-28.809,-29.785,-50.293,0
148.509,-48.828,-27.832,-29.297,-47.852,0
148.513,-47.852,-28.809,-33.691,-48.340,NaN
148.517,-40.527,-33.691,-29.785,-47.852,0
148.521,-39.062,-43.945,-36.133,-52.246,0
148.525,-34.668,-41.992,-33.203,-54.688,NaN
148.529,-36.133,-31.250,-31.250,-47.363,NaN
148.532,-45.898,-15.137,-33.691,-49.316,0
148.536,-45.410,-19.531,-22.949,-56.152,0
148.540,-41.016,-24.414,-19.043,-49.805,NaN
148.544,-41.504,-30.273,-18.555,-35.156,0
148.548,-41.504,-39.551,-20.020,-31.250,0
148.552,-33.203,-41.992,-27.832,-45.410,0
148.555,-33.691,-33.691,-31.250,-45.410,0
148.559,-39.062,-32.227,-29.297,-42.969,NaN
148.563,-29.785,-27.832,-27.832,-25.879,0
148.567,-20.508,-20.020,-32.227,-30.273,0
148.571,-18.555,-31.250,-33.691,-34.180,0
148.575,-20.508,-37.598,-27.832,-21.973,NaN
148.576,-27.344,-44.434,-35.156,-14.160,0
148.580,-27.832,-48.828,-37.598,-12.207,0
148.584,-30.273,-30.762,-26.367,-25.879,NaN
148.588,-36.621,-19.043,-28.809,-27.832,0
148.592,-29.297,-27.344,-29.785,-16.602,0
148.596,-30.273,-29.297,-32.227,-23.926,0
148.599,-35.645,-28.320,-30.273,-21.973,0
148.603,-33.691,-38.574,-19.531,-16.602,NaN
148.607,-33.691,-51.270,-21.973,-29.297,0
148.611,-41.016,-39.551,-25.879,-35.156,0
148.615,-37.109,-29.785,-27.832,-46.387,0
148.619,-32.715,-34.668,-26.855,-42.480,0
148.622,-41.016,-36.621,-24.414,-36.621,NaN
148.626,-31.250,-41.504,-28.320,-45.898,0
148.630,-1.953,-30.762,-40.527,-30.273,0
148.634,14.648,-24.414,-40.527,0.488,0
148.638,-10.254,-35.645,-26.367,-16.602,NaN
148.642,-48.828,-35.156,-20.996,-53.223,0
148.645,-54.199,-38.574,-14.648,-50.781,0
148.649,-55.176,-52.246,-12.207,-52.246,0
148.653,-61.523,-62.500,-14.160,-60.059,0
148.657,-64.453,-58.105,-10.742,-58.594,0
148.661,-68.848,-64.941,-3.418,-47.363,NaN
148.665,-89.355,-74.707,-4.883,-45.410,0
148.666,-101.562,-70.312,-6.348,-45.410,NaN
148.670,-83.496,-86.426,-3.906,-50.781,0
148.674,-63.477,-92.773,0.000,-48.828,0
148.678,-85.938,-84.961,4.395,-34.668,0
148.682,-84.961,-80.566,0.977,-36.133,0
148.686,-78.613,-81.055,0.000,-25.391,NaN
148.689,-74.707,-84.473,3.418,-8.789,0
148.693,-52.734,-79.590,2.441,-2.441,0
148.697,-61.035,-82.031,-7.324,-12.695,0
148.701,-65.430,-80.566,-0.488,-5.859,0
148.705,-46.875,-77.637,13.184,10.254,NaN
148.709,-31.738,-86.914,0.000,2.441,0
148.712,-24.414,-83.984,-16.602,1.465,NaN
148.716,-27.344,-74.707,-7.324,16.602,0
148.720,-37.109,-79.102,-1.465,18.555,0
148.724,-29.297,-64.941,3.906,18.066,0
148.728,-4.883,-32.227,11.719,16.602,NaN
148.732,-4.395,-29.297,-5.371,4.883,0
148.735,-20.020,-23.438,-4.883,7.324,NaN
148.739,-14.160,-0.488,11.719,15.625,0
148.743,-9.766,-10.742,-2.930,12.207,0
148.747,-15.137,-50.293,-26.855,10.254,0
148.751,-16.602,-52.734,-10.742,-1.953,0
148.755,-22.461,-37.598,15.137,-10.254,0
148.758,-32.227,-33.203,10.742,-19.531,NaN
148.762,-30.762,-24.902,2.441,-13.672,0
148.766,-24.902,-33.203,5.371,-6.836,0
148.770,-18.555,-34.668,3.906,-18.066,0
148.774,-12.207,-24.414,1.953,-2.930,NaN
148.778,-18.066,-29.297,3.906,-6.348,0
148.781,-27.832,-43.457,-5.859,-25.879,0
148.785,-27.344,-44.434,-14.648,-21.973,0
148.789,-22.949,-37.598,-16.602,-21.484,0
148.793,-16.113,-35.156,-14.648,-20.508,0
148.797,-13.672,-38.574,-21.973,-23.438,NaN
148.801,-28.320,-49.316,-27.832,-21.973,0
148.817,-21.973,-41.016,-24.902,-21.973,0
148.821,-16.113,-37.109,-34.180,-22.461,NaN
148.825,-22.461,-46.387,-36.621,-15.625,0
148.829,-20.996,-42.969,-25.879,-17.090,0
148.833,-26.855,-36.133,-24.902,-19.531,0
148.837,-17.578,-29.785,-27.832,-17.578,0
148.840,-9.766,-34.668,-23.438,-16.602,0
148.844,-21.484,-40.527,-25.391,-14.160,NaN
148.848,-29.297,-40.039,-29.297,-24.414,0
148.852,-35.156,-41.992,-29.297,-23.438,0
148.856,-29.785,-45.898,-29.785,-18.066,0
148.860,-20.020,-43.945,-21.973,-32.227,NaN
148.861,-15.137,-37.598,-20.508,-25.879,0
148.865,3.418,-33.203,-27.832,-3.418,NaN
148.869,3.418,-35.645,-32.227,-2.930,0
148.873,-18.555,-39.551,-31.738,-16.113,NaN
148.877,-43.945,-42.480,-23.438,-23.438,0
148.881,-49.316,-38.574,-12.207,-25.879,0
148.884,-33.691,-42.480,-14.160,-23.926,NaN
148.888,-35.156,-56.641,-19.531,-25.879,0
148.892,-56.641,-55.664,-17.578,-29.297,0
148.896,-59.082,-55.664,-14.160,-25.879,0
148.900,-61.035,-62.012,-18.555,-44.922,NaN
148.904,-63.965,-63.477,-20.996,-39.062,0
148.907,-50.781,-53.711,-11.230,-21.484,0
148.911,-42.969,-40.527,-10.742,-27.344,0
148.915,-46.387,-45.898,-17.090,-21.484,NaN
148.919,-50.293,-47.852,-20.508,-23.438,0
148.923,-39.062,-43.457,-19.531,-23.438,0
148.927,-36.621,-51.758,-16.602,-17.090,0
148.930,-35.645,-50.293,-13.184,-11.230,NaN
148.934,-34.668,-41.504,-16.602,-14.648,0
148.938,-46.387,-44.922,-22.461,-20.996,0
148.942,-50.781,-44.434,-28.320,-18.555,0
148.946,-50.781,-36.621,-27.344,-23.926,0
148.950,-45.410,-45.410,-22.949,-22.461,NaN
148.952,-40.527,-47.363,-26.367,-18.555,0
148.956,-55.176,-49.805,-30.273,-25.391,0
148.960,-51.270,-51.270,-28.809,-22.949,NaN
148.964,-37.109,-36.133,-25.391,-23.926,0
148.968,-37.109,-35.156,-24.902,-26.855,0
148.972,-36.133,-38.574,-23.926,-14.648,0
148.975,-28.320,-27.832,-20.508,-13.672,0
148.979,-26.855,-26.855,-19.043,-16.113,NaN
148.983,-30.273,-29.785,-24.414,-8.789,0
148.987,-36.621,-35.156,-25.391,-16.602,0
148.991,-28.320,-33.691,-22.461,-21.973,0
148.995,-27.344,-31.738,-21.484,-33.691,NaN
148.997,-29.297,-33.203,-26.855,-32.715,0
149.001,-27.832,-30.273,-28.809,-17.090,0
149.005,-33.691,-36.621,-25.391,-12.695,0
149.009,-38.086,-40.527,-25.879,-24.902,NaN
149.013,-39.551,-36.133,-28.320,-25.391,0
149.017,-27.344,-34.180,-28.320,-13.184,0
149.020,-30.273,-38.086,-23.438,-20.996,0
149.024,-32.227,-31.250,-23.926,-15.137,0
149.028,-32.715,-29.297,-24.902,-21.973,0
149.032,-36.133,-31.738,-20.996,-39.062,NaN
149.036,-20.996,-23.926,-15.137,-20.996,0
149.040,-24.902,-23.926,-20.020,-24.414,0
149.043,-31.738,-28.809,-25.391,-38.086,NaN
149.047,-37.598,-37.109,-28.320,-39.062,0
149.051,-40.527,-34.180,-24.414,-36.133,0
149.055,-41.992,-24.414,-26.855,-30.273,NaN
149.059,-55.664,-28.809,-32.715,-40.039,0
149.063,-49.805,-34.180,-34.668,-41.992,0
149.066,-37.598,-36.133,-35.645,-31.738,0
149.070,-37.109,-33.203,-24.902,-42.480,0
149.074,-33.691,-27.832,-20.508,-36.133,NaN
149.078,-33.203,-31.738,-27.832,-18.555,0
149.082,-34.668,-32.227,-25.391,-27.832,0
149.086,-38.086,-26.855,-24.414,-31.250,0
149.102,-34.180,-25.879,-24.414,-20.508,0
149.106,-26.855,-25.879,-17.578,-15.625,NaN
149.110,-25.879,-16.113,-18.555,-27.832,0
149.114,-25.391,-10.254,-24.414,-32.715,0
149.118,-31.738,-25.391,-28.320,-30.273,0
149.122,-22.949,-20.996,-28.809,-31.250,0
149.125,-25.879,-14.648,-22.461,-24.414,0
149.129,-52.246,-27.344,-14.648,-30.762,0
149.133,-52.246,-30.273,-15.625,-29.297,NaN
149.137,-48.340,-29.785,-16.113,-26.855,NaN
149.141,-53.223,-37.109,-20.508,-42.969,NaN
149.145,-49.316,-30.273,-24.902,-34.668,NaN
149.132,-49.805,-28.320,-21.484,-36.133,NaN
149.136,-62.988,-38.574,-24.414,-43.457,0
149.140,-59.082,-40.527,-24.902,-31.250,0
149.144,-51.270,-41.992,-26.367,-25.879,0
149.148,-46.387,-40.527,-26.855,-36.133,0
149.152,-36.133,-50.293,-23.438,-48.828,NaN
149.155,-44.922,-51.270,-21.973,-38.574,0
149.159,-37.598,-34.668,-21.484,-25.879,0
149.163,-36.621,-26.367,-20.508,-26.367,0
149.167,-43.457,-27.832,-23.926,-32.715,0
149.171,-44.922,-21.973,-30.762,-24.902,0
149.175,-44.434,-13.184,-35.645,-31.250,0
149.192,-34.180,-9.766,-34.180,-26.855,0
149.196,-34.668,-20.020,-30.273,-25.391,0
149.200,-39.551,-21.484,-25.879,-38.574,NaN
149.204,-41.504,-19.043,-20.508,-33.203,0
149.208,-51.270,-20.508,-12.695,-33.691,0
149.212,-50.781,-25.879,-13.184,-40.527,0
149.215,-43.945,-31.250,-17.578,-41.016,0
149.219,-40.527,-29.297,-26.367,-30.762,NaN
149.223,-44.922,-31.250,-33.203,-36.621,0
149.227,-45.410,-37.598,-33.203,-44.434,0
149.231,-26.367,-34.668,-31.250,-36.133,0
149.235,-29.785,-27.832,-27.344,-39.062,NaN
149.236,-38.574,-38.086,-22.461,-31.250,0
149.240,-41.992,-44.922,-23.438,-27.344,0
149.244,-48.340,-37.109,-21.484,-33.691,NaN
149.248,-54.199,-35.645,-23.438,-33.691,1
149.252,-50.293,-38.086,-26.855,-41.016,1
149.256,-42.480,-41.016,-28.809,-44.434,1
149.259,-45.898,-34.668,-29.785,-34.180,NaN
149.263,-53.711,-34.668,-28.809,-31.738,1
149.267,-50.293,-34.180,-29.297,-23.438,1
149.271,-45.410,-27.832,-32.715,-40.039,1
149.275,-32.715,-26.855,-30.762,-41.992,1
149.279,-27.344,-31.250,-28.320,-30.273,NaN
149.283,-29.785,-31.738,-20.996,-27.832,1
149.287,-38.086,-31.738,-20.508,-26.367,1
149.291,-41.992,-31.738,-34.180,-42.969,1
149.295,-49.316,-35.156,-34.180,-46.387,1
149.299,-50.293,-36.133,-27.344,-35.645,1
149.303,-29.297,-30.762,-28.809,-30.762,NaN
149.306,-30.762,-28.809,-26.855,-22.461,1
149.310,-43.457,-35.156,-25.879,-25.391,1
149.314,-43.457,-33.691,-27.344,-31.738,1
149.318,-39.551,-30.273,-28.320,-28.809,1
149.322,-28.809,-28.809,-33.203,-28.809,1
149.326,-20.996,-28.320,-36.621,-23.926,NaN
149.327,-32.227,-31.738,-36.621,-17.578,1
149.331,-54.688,-40.527,-30.273,-45.898,1
149.335,-56.641,-40.039,-26.367,-48.828,NaN
149.339,-27.344,-26.855,-25.391,-18.555,1
149.343,-34.668,-27.832,-19.043,-12.695,1
149.347,-54.199,-26.855,-17.090,-28.320,1
149.350,-55.664,-28.809,-21.973,-41.504,1
149.354,-56.641,-40.527,-29.785,-32.227,NaN
149.358,-55.664,-43.945,-35.156,-40.527,1
149.362,-62.988,-41.016,-40.039,-64.941,1
149.366,-49.316,-35.645,-39.551,-50.293,1
149.370,-30.273,-28.809,-33.203,-31.738,1
149.372,-41.016,-32.715,-35.156,-38.086,NaN
149.376,-39.062,-36.133,-31.250,-36.621,1
149.380,-32.227,-30.273,-28.809,-20.508,1
149.384,-36.621,-31.738,-36.133,-14.160,1
149.388,-37.598,-37.598,-41.016,-38.574,NaN
149.392,-41.992,-41.016,-38.574,-39.062,1
149.395,-41.992,-39.551,-35.156,-18.066,1
149.399,-32.715,-39.062,-30.273,-26.855,0
149.403,-29.297,-31.250,-24.902,-26.367,0
149.407,-29.785,-26.367,-21.973,-22.949,0
149.411,-26.855,-32.715,-19.043,-15.137,NaN
149.415,-34.180,-39.062,-17.578,-14.648,0
149.417,-38.574,-40.039,-27.344,-21.484,0
149.421,-31.250,-30.273,-29.297,-17.090,NaN
149.425,-28.320,-23.438,-26.367,-10.742,0
149.429,-22.949,-23.926,-26.855,-13.672,0
149.433,-32.227,-26.855,-25.879,-20.020,0
149.437,-37.109,-29.785,-26.855,-13.672,0
149.440,-34.180,-26.855,-30.273,-13.184,NaN
149.444,-31.250,-28.809,-30.273,-16.113,0
149.448,-28.809,-34.668,-24.902,-20.508,0
149.452,-20.996,-20.996,-22.949,-13.672,0
149.456,-20.996,-18.555,-25.391,-8.301,NaN
149.460,-46.875,-29.785,-27.832,-23.926,0
149.462,-50.781,-33.203,-36.621,-35.645,NaN
149.466,-34.668,-35.156,-32.715,-13.672,0
149.470,-36.133,-36.133,-28.809,-17.090,0
149.474,-37.598,-33.203,-30.762,-29.785,0
149.478,-44.922,-28.809,-24.902,-27.344,NaN
149.482,-45.410,-21.484,-25.879,-28.809,0
149.485,-36.133,-17.578,-27.344,-32.227,0
149.489,-39.062,-22.461,-27.832,-38.086,0
149.493,-43.457,-27.832,-28.320,-35.645,0
149.497,-40.039,-25.391,-28.320,-35.156,NaN
149.501,-38.086,-24.414,-35.156,-22.949,0
149.505,-41.992,-31.738,-28.320,-20.020,0
149.508,-36.133,-39.551,-20.508,-31.738,0
149.512,-27.832,-35.645,-19.043,-22.949,0
149.516,-33.203,-34.668,-20.996,-27.344,NaN
149.520,-30.273,-39.062,-16.602,-20.020,0
149.524,-8.301,-31.250,-13.672,6.348,0
149.528,-29.297,-13.184,-24.414,-16.602,0
149.531,-45.898,-11.719,-38.574,-57.617,0
149.535,-39.062,-18.066,-42.480,-51.270,NaN
149.539,-41.504,-21.484,-39.551,-43.457,0
149.543,-40.039,-17.090,-45.898,-44.922,0
149.547,-37.598,-9.766,-51.758,-35.156,0
149.551,-39.062,-14.648,-46.875,-43.457,0
149.567,-36.133,-20.020,-47.363,-51.270,0
149.571,-33.691,-20.508,-37.598,-48.828,0
149.575,-29.297,-12.695,-34.180,-45.898,0
149.579,-34.180,-16.113,-43.945,-47.363,0
149.583,-36.621,-19.531,-46.387,-42.969,NaN
149.587,-29.297,-19.043,-41.992,-27.344,0
149.590,-32.715,-20.508,-40.039,-31.738,0
149.594,-30.762,-17.578,-40.527,-34.668,0
149.598,-36.133,-24.414,-41.016,-37.109,NaN
149.602,-31.250,-20.020,-40.039,-43.457,0
149.606,-21.973,-11.230,-38.574,-35.156,0
149.610,-25.879,-13.184,-39.062,-32.227,0
149.611,-21.973,-17.090,-36.621,-29.297,NaN
149.615,-23.438,-16.113,-32.715,-26.855,0
149.619,-23.926,-15.137,-33.691,-40.527,NaN
149.623,-17.090,-19.043,-39.551,-34.180,0
149.627,-24.414,-26.367,-39.551,-22.949,0
149.631,-16.602,-20.508,-29.785,-18.066,0
149.634,-11.230,-18.066,-34.668,-20.508,NaN
149.638,-14.160,-19.531,-36.133,-26.367,0
149.642,-17.578,-18.555,-30.273,-23.926,0
149.646,-27.344,-19.531,-32.227,-15.137,0
149.650,-27.832,-18.555,-33.203,-17.090,0
149.654,-27.832,-24.902,-34.180,-24.414,NaN
149.657,-24.902,-26.855,-35.156,-21.484,0
149.661,-25.391,-26.367,-32.715,-21.973,NaN
149.665,-32.227,-23.438,-31.738,-32.227,0
149.669,-24.414,-15.137,-35.156,-24.414,0
149.673,-21.484,-19.531,-33.691,-21.973,0
149.677,-23.926,-21.973,-34.180,-29.297,0
149.680,-28.809,-21.484,-27.832,-29.297,0
149.684,-32.715,-25.391,-26.367,-33.691,NaN
149.688,-25.391,-24.414,-26.855,-33.691,0
149.692,-28.320,-19.531,-25.391,-30.273,0
149.696,-35.156,-18.555,-29.785,-29.297,0
149.700,-41.504,-26.855,-29.785,-38.086,NaN
149.702,-51.758,-28.809,-25.391,-42.969,0
149.706,-46.387,-25.879,-23.438,-47.363,0
149.710,-37.598,-27.344,-24.902,-46.387,0
149.714,-44.434,-32.227,-27.344,-45.898,NaN
149.718,-50.781,-29.297,-26.367,-40.527,0
149.722,-43.457,-31.250,-21.484,-42.480,0
149.725,-24.414,-26.367,-30.762,-50.781,0
149.729,-18.066,-22.949,-41.504,-24.902,0
149.733,-28.320,-24.902,-32.715,-14.160,NaN
149.737,-36.133,-24.902,-19.043,-29.297,0
149.741,-28.809,-36.133,-21.973,-19.043,0
149.745,-24.414,-38.574,-23.438,-2.930,0
149.762,-28.320,-42.480,-22.461,-4.883,0
149.766,-26.367,-54.199,-23.438,0.977,0
149.770,-20.020,-59.570,-21.484,-3.418,0
149.774,-4.883,-47.852,-15.625,9.277,0
149.778,2.930,-43.457,-10.254,22.949,0
149.782,-1.465,-50.781,-10.254,21.973,NaN
149.785,15.625,-51.758,-6.348,31.250,0
149.789,18.555,-43.457,-5.859,24.414,0
149.793,2.441,-36.133,-13.184,17.090,0
149.797,3.906,-36.133,-9.277,18.066,NaN
149.801,18.555,-35.156,-7.324,11.230,NaN
149.805,7.324,-37.109,-9.277,7.812,NaN
149.791,0.977,-31.738,-10.254,4.395,NaN
149.795,7.812,-29.785,-17.090,4.883,NaN
149.799,-3.906,-38.086,-20.508,12.695,0
149.803,-15.625,-40.527,-21.484,-7.812,0
149.807,-17.578,-33.203,-21.484,-23.926,NaN
149.811,-11.230,-32.227,-21.484,-9.277,0
149.814,-14.648,-38.574,-21.973,-8.301,0
149.818,-11.230,-36.133,-20.020,-20.020,0
149.822,-3.906,-30.762,-17.090,-11.230,0
149.826,-3.906,-34.668,-20.508,-10.254,NaN
149.830,-13.672,-43.457,-21.973,-19.043,0
149.834,-5.371,-41.504,-17.090,3.418,0
149.837,-0.488,-36.133,-18.066,4.395,NaN
149.841,-0.977,-26.855,-20.020,-4.883,0
149.845,10.254,-19.043,-20.996,13.672,NaN
149.849,10.254,-16.602,-22.949,6.836,0
149.853,4.395,-16.113,-22.461,-9.766,0
149.857,-0.977,-20.508,-23.926,-7.324,0
149.860,-14.648,-25.879,-31.738,-0.488,NaN
149.864,-14.648,-23.438,-31.738,-16.113,NaN
149.868,-17.578,-25.879,-31.250,-26.367,0
149.872,-25.879,-38.086,-31.738,-11.719,0
149.876,-20.020,-34.180,-29.297,-19.531,0
149.880,-28.809,-30.273,-30.762,-26.855,NaN
149.882,-33.203,-41.504,-28.320,-14.648,0
149.886,-28.809,-37.598,-27.832,-32.227,0
149.890,-36.133,-25.879,-28.320,-35.645,NaN
149.894,-30.273,-26.367,-23.926,-22.461,0
149.898,-38.574,-30.762,-23.438,-32.715,0
149.902,-37.109,-36.133,-20.996,-29.785,0
149.905,-20.996,-46.387,-16.113,-9.277,0
149.909,-29.785,-33.203,-15.137,-16.602,0
149.913,-45.410,-20.020,-27.344,-54.199,NaN
149.917,-44.434,-21.973,-37.598,-48.828,0
149.921,-22.461,-18.066,-33.691,-26.855,0
149.925,-18.555,-15.137,-35.156,-23.926,0
149.942,-9.277,-5.859,-37.109,-26.855,0
149.946,5.371,-3.418,-38.086,-31.250,NaN
149.950,-9.766,-6.348,-45.898,-35.156,0
149.954,-21.973,-4.395,-53.223,-34.668,0
149.958,-17.090,-5.371,-54.199,-41.016,0
149.962,-1.465,-5.371,-51.270,-41.504,0
149.965,5.859,-3.418,-45.410,-26.367,NaN
149.969,6.836,-5.859,-38.574,-25.879,0
149.973,0.977,-8.789,-40.039,-24.414,0
149.977,0.977,-8.301,-40.527,-23.926,0
149.981,-3.906,-8.301,-44.922,-31.738,0
149.985,-6.348,-11.719,-47.363,-32.715,NaN
149.986,-12.695,-20.508,-46.875,-35.645,0
149.990,-5.371,-10.254,-38.574,-12.695,0
149.994,-9.766,-7.324,-38.086,-15.137,NaN
149.998,-22.461,-19.531,-40.527,-24.902,NaN
150.002,-16.113,-11.719,-40.527,-18.555,0
150.006,-7.324,-6.348,-42.969,-22.461,0
150.009,-6.348,-14.160,-41.504,-15.137,0
150.013,-21.973,-18.066,-40.527,-22.949,NaN
150.017,-26.855,-15.625,-39.062,-32.227,0
150.021,-26.855,-18.555,-36.133,-27.832,0
150.025,-27.832,-19.043,-41.504,-28.320,NaN
150.029,-27.832,-17.578,-40.039,-19.531,0
150.033,-29.297,-17.578,-35.156,-22.949,0
150.037,-27.832,-14.648,-31.738,-27.832,0
150.041,-41.016,-20.996,-25.391,-28.809,NaN
150.045,-42.480,-19.043,-27.344,-37.109,0
150.049,-32.715,-8.789,-25.879,-26.367,0
150.053,-41.016,-8.789,-24.414,-20.996,0
